0.005004,0.001834,0.002238,0.982154
0.005007,0.001397,0.000483,0.982266
0.005011,0.000297,0.000230,0.979458
0.005007,0.002411,-0.000439,0.983192
0.005003,0.001733,-0.001133,0.985061
0.006992,0.000504,-0.001258,0.984315
0.005002,0.001866,-0.001913,0.983180
0.005002,0.001784,-0.000144,0.985587
0.005007,0.001799,0.001520,0.988311
0.005000,0.003866,0.001458,0.988005
0.005006,-0.000792,-0.001290,0.984662
0.005008,-0.002379,-0.000916,0.985798
0.005008,-0.002511,-0.001609,0.985149
0.005005,-0.001732,-0.001267,0.986808
0.005001,-0.001511,-0.001382,0.987445
0.005006,-0.003654,-0.000958,0.985122
0.005002,-0.001305,-0.000259,0.985465
0.005000,-0.002365,0.000376,0.985950
0.005009,-0.002268,-0.000327,0.988511
0.005003,-0.001441,0.001279,0.987167
0.005011,-0.002605,-0.002596,0.985400
0.006846,-0.001976,-0.000469,0.982589
0.005004,-0.000586,0.000397,0.983085
0.005002,-0.001710,0.003073,0.981867
0.005001,-0.002611,0.002019,0.981938
0.004999,0.000734,0.000562,0.983124
0.005002,-0.001581,-0.000250,0.986767
0.005002,-0.002926,-0.000920,0.987046
0.005010,-0.001083,-0.001239,0.984941
0.005007,0.002756,0.000825,0.983274
0.005004,0.002847,-0.002563,0.977175
0.005002,0.007371,0.000033,0.982121
0.005002,0.007066,0.000333,0.984059
0.005004,0.004233,0.000166,0.987978
0.005010,0.003309,-0.000028,0.990760
0.005007,0.001839,-0.005751,0.986463
0.005003,0.000972,-0.004372,0.983737
0.006930,-0.000317,-0.002848,0.982824
0.005011,0.000036,-0.002559,0.980762
0.005004,0.001008,-0.000017,0.981741
0.005005,-0.000638,0.000851,0.982821
0.005000,-0.004952,-0.001228,0.979548
0.005008,-0.005467,-0.003413,0.982167
0.005010,-0.003147,-0.002725,0.987975
0.005008,-0.001448,0.000283,0.984829
0.005000,0.000974,0.002417,0.989819
0.005011,0.003887,0.005425,0.991017
0.005005,0.004147,0.004373,0.988874
0.005008,0.000459,0.004368,0.986581
0.005000,0.000351,0.002357,0.987648
0.005009,-0.000841,0.001319,0.985989
0.005008,-0.000668,-0.001341,0.982989
0.006916,-0.001709,-0.002567,0.981773
0.005002,-0.002325,-0.001529,0.984568
0.005004,-0.005911,0.003105,0.985109
0.005012,-0.000944,0.006551,0.983054
0.005004,-0.000628,0.003645,0.973232
0.005002,-0.002533,-0.006730,0.968108
0.005010,-0.006007,-0.006596,0.983818
0.005000,-0.005358,-0.001700,1.003101
0.005007,0.000294,0.003039,1.008374
0.005005,0.000362,0.002273,0.993252
0.005010,-0.001403,0.002342,0.977800
0.005000,0.004875,0.003120,0.974512
0.005001,0.005130,0.002969,0.973281
0.005012,0.005818,0.002234,0.976532
0.005010,0.000147,-0.004240,0.983834
0.005000,-0.005304,-0.006354,0.988755
0.006895,-0.005667,-0.005927,0.984786
0.005011,-0.003738,-0.005094,0.989446
0.005012,-0.001312,0.000263,0.988372
0.005006,0.002530,-0.001021,0.989032
0.004999,0.005156,0.002506,0.982204
0.005004,0.004580,0.001633,0.979633
0.005006,-0.000156,-0.002525,0.979683
0.005004,-0.006515,-0.006021,0.981329
0.005011,-0.009060,-0.004740,0.986108
0.005001,-0.004771,-0.005230,0.989216
0.005006,-0.001276,-0.003128,0.984725
0.005003,0.000245,-0.000385,0.979709
0.005003,0.004337,0.005032,0.985217
0.005006,0.006048,0.004455,0.985617
0.005008,0.004351,0.005819,0.985356
0.008070,0.004057,0.003885,0.987586
0.005007,0.000217,0.003669,0.984589
0.005007,-0.003272,0.002782,0.984083
0.005011,-0.003276,0.001765,0.982078
0.005006,0.000087,0.002729,0.986708
0.005011,-0.000746,0.003073,0.984868
0.005000,0.001833,0.002682,0.986152
0.005010,0.001388,0.004935,0.989154
0.005008,0.000890,0.003502,0.989916
0.005013,0.001940,-0.001681,0.988077
0.005008,0.000660,-0.004269,0.986074
0.005007,0.001167,-0.003209,0.987042
0.005007,-0.000433,-0.003715,0.982506
0.005001,-0.001122,-0.003989,0.981747
0.005006,-0.002160,-0.005951,0.985279
0.005001,-0.001665,-0.005494,0.985209
0.006911,-0.001371,-0.002416,0.983961
0.005008,-0.000500,0.000704,0.985464
0.005005,-0.001764,0.000252,0.982852
0.005001,0.000431,0.002009,0.981283
0.005010,-0.000498,-0.000204,0.981273
0.005005,0.000240,-0.000878,0.983625
0.005003,-0.001633,-0.000981,0.985468
0.005009,-0.001917,0.000795,0.986145
0.005008,-0.002524,0.001777,0.988940
0.005002,-0.001440,0.002637,0.986807
0.005003,0.000362,0.002128,0.988686
0.005004,0.000626,0.001713,0.987967
0.005002,0.002492,-0.000090,0.984423
0.005005,0.001148,-0.000825,0.984121
0.005001,0.000269,0.000683,0.984550
0.006980,-0.001765,-0.000158,0.986643
0.005000,-0.000804,-0.000692,0.984041
0.005010,0.002140,-0.001027,0.982487
0.005003,0.002373,-0.001050,0.981837
0.005009,0.003666,-0.000147,0.984712
0.005011,0.000642,-0.003199,0.982935
0.005003,0.000952,-0.000094,0.989724
0.005003,0.000586,-0.003404,0.988525
0.005002,0.000701,-0.003468,0.984084
0.005005,-0.000771,0.000813,0.987332
0.005009,0.000789,-0.000720,0.987595
0.005006,-0.001201,-0.000739,0.985840
0.005003,-0.000580,-0.000490,0.986988
0.005001,-0.002247,-0.001971,0.981347
0.005010,-0.005944,-0.001115,0.980162
0.005004,-0.006378,0.000048,0.983151
0.006903,-0.004668,0.003470,0.985996
0.005009,-0.002455,0.004860,0.988218
0.005007,-0.000897,0.006839,0.988408
0.005000,-0.003510,0.006508,0.989369
0.005004,-0.003645,0.004427,0.983878
0.005002,0.000012,0.003442,0.981271
0.005005,-0.001121,0.005634,0.983971
0.005005,-0.000628,0.000314,0.977511
0.005010,0.001036,0.001468,0.982183
0.005011,0.000309,-0.000084,0.979861
0.004999,0.000480,-0.002257,0.981300
0.005009,0.002345,-0.001733,0.987564
0.005003,0.003295,-0.002479,0.986885
0.005002,0.004113,-0.004501,0.985032
0.005002,0.003545,-0.005951,0.982641
0.005013,0.004222,-0.005343,0.988354
0.006853,0.003331,-0.004804,0.985616
0.005000,0.001228,-0.006030,0.986866
0.005001,-0.001281,-0.007620,0.983428
0.005011,0.000257,-0.004838,0.985941
0.005004,-0.001563,-0.004384,0.984768
0.005003,-0.001299,-0.001902,0.986342
0.005011,0.001386,0.000194,0.987081
0.005006,0.000689,0.002269,0.988865
0.005010,-0.000784,0.002656,0.987234
0.005006,-0.003109,0.000684,0.990796
0.005002,-0.000926,0.002444,0.988909
0.005003,0.000372,0.004153,0.989098
0.005007,-0.001670,0.002861,0.983984
0.005002,-0.001252,0.005789,0.986015
0.005007,-0.001402,0.004418,0.983042
0.006911,-0.000933,0.001566,0.979709
0.005002,-0.001229,0.001949,0.978631
0.008383,-0.000755,0.001413,0.980927
0.005006,-0.000149,0.000094,0.983722
0.005006,0.001073,-0.001925,0.981411
0.005009,-0.000017,-0.003430,0.985205
0.005009,0.000207,-0.003339,0.988415
0.005009,-0.001232,-0.003025,0.986909
0.005002,-0.000983,-0.003831,0.987726
0.005001,-0.002017,-0.006396,0.985975
0.005010,-0.002203,-0.001792,0.984185
0.005000,-0.001594,-0.004244,0.987799
0.005000,-0.001739,-0.002647,0.987120
0.005011,-0.002479,0.000239,0.986024
0.005001,-0.000463,0.001100,0.986890
0.006920,-0.001700,-0.001422,0.984503
0.005006,-0.001716,-0.000331,0.983492
0.005003,-0.001569,0.001826,0.983779
0.005005,-0.000580,0.000699,0.985411
0.005000,0.000781,0.002399,0.987398
0.005010,0.000875,0.002941,0.986955
0.005012,-0.000275,0.002562,0.987234
0.005004,0.001498,0.002331,0.988282
0.005007,0.001077,0.005502,0.987699
0.007157,0.002597,0.004682,0.985594
0.005005,0.000725,0.004830,0.988407
0.005008,-0.001186,0.002563,0.985397
0.005006,-0.001940,0.005413,0.977939
0.005003,0.004157,0.001919,0.985456
0.005003,0.002186,0.003671,0.982637
0.006948,-0.003595,0.013803,0.977351
0.005003,0.009395,-0.013361,0.999299
0.005009,0.000822,-0.007296,0.990720
0.005009,-0.006361,-0.006771,0.988519
0.005003,-0.007490,-0.007710,0.989949
0.005011,-0.003875,-0.006151,0.986996
0.005011,0.004715,0.001568,0.983893
0.005011,0.006223,0.002320,0.980459
0.005007,0.004645,0.000329,0.980463
0.005011,0.000516,-0.000982,0.981437
0.005000,-0.002522,-0.004058,0.983325
0.005000,-0.002445,-0.004624,0.987366
0.005004,-0.001169,-0.002415,0.985828
0.005010,0.003644,0.000278,0.987299
0.005003,0.005479,0.004447,0.988028
0.005007,0.004633,0.004920,0.986383
0.006915,0.004733,0.002286,0.985374
0.005003,0.001767,0.000894,0.985420
0.005013,-0.003203,0.002474,0.982603
0.005005,-0.002050,0.002273,0.982962
0.005002,-0.001099,0.000840,0.983625
0.005006,-0.000237,0.005163,0.982198
0.005006,0.000269,0.003821,0.982295
0.005011,0.000497,0.001171,0.983983
0.005007,-0.001010,0.002892,0.987776
0.005002,-0.003048,0.001713,0.987419
0.005003,-0.004105,-0.000733,0.984640
0.005009,-0.004850,-0.002109,0.987659
0.005009,-0.002388,0.000196,0.985648
0.005001,-0.002918,-0.002311,0.983948
0.005007,-0.001461,-0.003752,0.980612
0.005004,-0.002164,-0.003746,0.983007
0.006916,-0.002311,-0.002806,0.983090
0.005001,-0.002457,-0.006284,0.979565
0.005002,-0.003088,-0.005941,0.980549
0.004999,-0.000942,-0.003641,0.984072
0.005004,0.001845,-0.001418,0.988285
0.005008,0.004335,-0.000328,0.986121
0.005003,0.005414,-0.002866,0.982967
0.005000,0.003155,-0.002090,0.983801
0.005007,0.003207,-0.000710,0.986456
0.005010,0.002665,0.000025,0.983136
0.005001,0.000814,0.002875,0.980909
0.005000,-0.000364,0.000977,0.980456
0.005010,0.002994,0.000360,0.982748
0.005000,0.001953,0.000461,0.982708
0.005002,0.001016,0.002583,0.982763
0.006906,0.002425,0.003342,0.987437
0.005011,-0.000546,0.000922,0.985215
0.005008,0.000354,0.002117,0.985601
0.005004,0.000613,0.000820,0.985767
0.005006,-0.000882,-0.001144,0.983391
0.005009,-0.000472,0.002980,0.988272
0.005006,-0.001692,0.000243,0.986006
0.005007,-0.004341,0.000325,0.985942
0.005008,-0.004427,-0.000089,0.982982
0.005000,-0.004902,-0.003853,0.978240
0.005009,-0.002669,-0.004269,0.980562
0.005004,0.000198,-0.002760,0.984955
0.005007,0.001754,-0.001679,0.987635
0.005007,0.000330,-0.002099,0.986310
0.005000,0.000000,-0.002315,0.986892
0.005010,0.000105,-0.002188,0.985605
0.006919,0.001385,-0.003352,0.985106
0.005010,0.000992,-0.002126,0.982948
0.010789,0.003389,0.002597,0.984059
0.005007,0.002260,0.003731,0.981210
0.006428,0.004002,0.003139,0.986369
0.008993,0.001588,0.002182,0.985958
0.005003,0.000351,0.004346,0.985765
0.005994,0.000816,0.002651,0.983414
0.005009,0.000484,0.002345,0.983995
0.011571,0.001023,0.004307,0.984851
0.005010,0.000657,0.002593,0.985476
0.009312,0.000608,-0.000239,0.983181
0.005002,0.001053,0.002176,0.982888
0.009182,0.001538,0.001382,0.983829
0.005013,-0.001281,-0.001107,0.982824
0.005007,-0.000407,-0.003287,0.988234
0.005005,-0.001559,-0.003509,0.987613
0.005006,-0.002882,-0.001465,0.989413
0.005000,-0.000922,-0.003876,0.982965
0.005004,-0.003261,-0.003293,0.983993
0.005010,-0.002044,-0.002076,0.983727
0.004999,-0.001925,-0.003820,0.984919
0.005001,0.000886,-0.002308,0.985134
0.005005,-0.000800,-0.000208,0.986684
0.005011,0.000321,0.001161,0.985394
0.005008,-0.000645,0.003480,0.987704
0.006910,-0.001140,0.004879,0.990762
0.005013,0.000822,0.002197,0.990097
0.004999,0.000120,0.006865,0.991603
0.005001,0.002153,0.004209,0.987271
0.005008,0.002154,0.006011,0.988972
0.005011,0.004894,0.005587,0.988581
0.005010,0.005100,0.005541,0.983947
0.005009,0.002814,0.004205,0.981599
0.005009,0.001305,0.001110,0.979333
0.005009,0.003868,0.000773,0.979011
0.005005,0.000841,-0.002247,0.979030
0.005004,0.001176,-0.000360,0.982460
0.005001,0.000161,-0.001296,0.981631
0.005003,0.002075,-0.001899,0.985628
0.005011,-0.000388,-0.002552,0.983293
0.006880,-0.003113,-0.003590,0.986424
0.005009,-0.002904,-0.004146,0.988597
0.005013,-0.003118,-0.004366,0.987699
0.005008,-0.005187,-0.001335,0.987604
0.005006,-0.003396,-0.002500,0.985167
0.005007,-0.002364,-0.002871,0.985139
0.005004,-0.002620,-0.001664,0.988058
0.005006,-0.003506,0.000693,0.987989
0.005005,-0.002085,0.002027,0.987529
0.005006,-0.002185,0.001873,0.982258
0.005000,-0.001585,0.004018,0.984788
0.005011,0.001036,0.001488,0.982308
0.005009,0.003217,0.004244,0.985387
0.005008,0.001699,0.002922,0.987909
0.005000,0.002846,0.004192,0.989318
0.005010,0.002174,0.003185,0.986553
0.006887,0.004756,0.001714,0.984861
0.005008,0.004829,0.000850,0.983879
0.005000,0.005792,-0.000190,0.981845
0.005009,0.005524,0.000988,0.982897
0.005007,0.005816,-0.001769,0.981943
0.005009,0.005104,-0.004694,0.984160
0.005004,0.005451,-0.004943,0.984852
0.005006,0.004268,-0.004680,0.984494
0.005013,0.004677,-0.002376,0.985226
0.005000,0.001828,-0.003811,0.982629
0.005009,0.001502,-0.001781,0.983181
0.005003,0.001072,0.000688,0.987344
0.005000,-0.001274,-0.001269,0.988523
0.005006,-0.003022,0.001378,0.989699
0.005003,-0.004471,0.001846,0.988649
0.005007,-0.005368,0.000108,0.980544
0.006820,-0.006692,-0.000841,0.979855
0.005005,-0.006259,0.002937,0.982288
0.005000,-0.006645,0.000019,0.982319
0.005012,-0.006165,-0.001621,0.982736
0.005005,-0.004959,0.002263,0.986952
0.005006,-0.004302,0.000025,0.984075
0.004999,-0.003291,0.000022,0.987975
0.005003,-0.001491,0.002306,0.991249
0.005011,0.000695,0.002065,0.984701
0.005007,0.000251,0.001998,0.982461
0.005005,0.001405,0.001567,0.981463
0.005000,0.000409,0.001973,0.983872
0.005002,0.000014,-0.003280,0.982768
0.005007,0.000980,-0.001734,0.983541
0.005000,0.000806,-0.000022,0.985436
0.006868,0.003095,0.000252,0.987507
0.005001,0.001497,0.001049,0.983248
0.005002,0.001433,0.000709,0.983179
0.005008,0.000348,0.001712,0.986113
0.005000,-0.001135,0.000738,0.983626
0.005006,0.004125,0.002526,0.986425
0.005007,0.001353,0.000962,0.988008
0.005004,0.001997,0.003863,0.989389
0.005005,-0.000170,0.001789,0.983942
0.005012,-0.000857,0.001980,0.987305
0.010512,0.001847,0.001580,0.984921
0.005031,0.002047,0.001880,0.984921
0.005006,0.001221,0.001100,0.987178
0.005004,0.001937,-0.001704,0.985572
0.005002,-0.000367,-0.000953,0.986087
0.006885,-0.002120,-0.001994,0.982576
0.005008,-0.003643,-0.003142,0.982980
0.005005,-0.004624,-0.003112,0.985127
0.005001,-0.002350,-0.005548,0.985873
0.005004,-0.001432,-0.003550,0.986396
0.005008,-0.001908,-0.000394,0.985620
0.005001,-0.000829,0.000477,0.980208
0.005000,-0.001323,-0.000323,0.980915
0.004999,-0.000538,-0.002385,0.984208
0.005005,-0.003026,-0.000931,0.986412
0.005000,-0.002902,-0.002327,0.984974
0.005011,-0.003082,-0.001936,0.984214
0.005010,0.001031,0.000314,0.985629
0.005004,0.002175,0.000257,0.984700
0.005001,0.001400,0.000979,0.984728
0.006991,0.001500,0.001888,0.984354
0.005003,0.001773,0.003004,0.986165
0.005004,0.000832,0.001410,0.983913
0.005001,0.001754,-0.000002,0.984576
0.005005,-0.001729,-0.003354,0.981970
0.005003,-0.000010,-0.002510,0.982713
0.005007,-0.000675,0.000097,0.982962
0.005009,0.001403,0.000399,0.984203
0.005009,0.001949,0.002860,0.985321
0.005004,0.001863,0.001124,0.984395
0.005001,0.001585,0.000441,0.985226
0.005006,0.001357,0.000759,0.985365
0.005005,0.002646,0.002484,0.986455
0.005002,0.000675,0.002203,0.985725
0.004999,0.000588,0.000638,0.982295
0.005013,0.000472,-0.001713,0.981231
0.006918,0.000509,-0.000480,0.984592
0.005009,-0.002169,-0.000989,0.982203
0.005009,0.001036,-0.001028,0.983028
0.005005,0.000056,-0.001635,0.982269
0.005004,-0.001516,-0.000878,0.983475
0.005005,-0.000392,0.001047,0.985409
0.005001,-0.000731,-0.001098,0.987569
0.004999,-0.001425,-0.003126,0.985303
0.005008,-0.001094,-0.001212,0.987833
0.005001,-0.002233,-0.000107,0.987170
0.005005,0.000087,0.000534,0.989892
0.005012,0.000437,0.000380,0.986280
0.005008,0.001148,-0.000025,0.986321
0.005010,0.003071,0.002085,0.987852
0.005001,0.003896,0.004822,0.989869
0.005008,0.002877,0.004620,0.989954
0.006907,0.001137,0.002044,0.987703
0.005002,0.000861,-0.000802,0.978919
0.005008,0.004733,-0.001508,0.970074
0.005004,0.002317,-0.001739,0.965622
0.005012,0.000558,-0.000434,0.975197
0.005004,0.000873,0.002736,0.990608
0.005003,-0.003011,-0.002765,0.986881
0.005005,-0.005424,-0.006661,0.982890
0.004999,-0.006139,-0.006216,0.985037
0.005009,-0.001644,-0.000366,0.990490
0.005012,-0.001763,0.000929,0.987556
0.005004,-0.001562,0.003583,0.991967
0.005012,-0.003052,0.003183,0.993284
0.005003,-0.001749,0.001233,0.986089
0.005009,-0.003833,-0.001671,0.975871
0.006922,-0.004691,0.002146,0.987077
0.005012,0.000087,0.004655,0.993694
0.005003,0.001194,0.004264,0.982153
0.004999,-0.000067,0.000058,0.971892
0.005012,0.004010,0.004531,0.982799
0.004999,0.003247,0.001676,0.980713
0.005009,0.001952,0.003341,0.982956
0.005007,-0.001053,0.002220,0.987638
0.005000,0.000808,0.001614,0.991315
0.005004,0.001719,0.000258,0.982335
0.005011,0.001960,-0.002248,0.978558
0.004999,0.001559,0.000234,0.986901
0.005010,0.002388,-0.000262,0.988159
0.005005,-0.000380,-0.002643,0.981689
0.005011,0.000039,-0.003939,0.983972
0.004999,-0.000653,-0.004163,0.987391
0.006903,0.000321,-0.002785,0.986489
0.005000,0.002273,0.000368,0.985530
0.005003,0.002252,0.001563,0.987992
0.004999,0.001219,0.002151,0.987896
0.005000,0.001203,-0.001073,0.981672
0.005005,0.001378,0.000579,0.986195
0.005011,0.001384,-0.000670,0.985532
0.005006,-0.001616,0.000490,0.980347
0.005000,-0.001672,-0.000488,0.980140
0.005005,-0.001345,-0.001575,0.982880
0.005011,0.000650,0.001084,0.987635
0.005005,-0.003067,0.002328,0.989798
0.005003,-0.001205,0.001170,0.990253
0.005004,-0.000852,-0.000881,0.989119
0.005007,-0.001873,-0.002175,0.982563
0.006891,0.000125,0.000631,0.981534
0.005001,0.000792,-0.000942,0.983872
0.005007,-0.000708,-0.000043,0.985272
0.005011,-0.001413,-0.000149,0.985287
0.005001,-0.000305,-0.000168,0.984040
0.005011,0.000719,0.002674,0.984770
0.005010,0.001633,0.001865,0.985572
0.005009,0.002051,0.000891,0.981559
0.005002,0.002264,0.001063,0.986443
0.005007,0.004552,0.002311,0.988404
0.005011,0.005145,0.002055,0.987422
0.005008,0.000677,-0.000034,0.985172
0.005005,-0.000963,0.003430,0.989061
0.005004,-0.000413,-0.001111,0.984731
0.005011,-0.002634,-0.000707,0.981317
0.005002,-0.000447,-0.003115,0.981357
0.006905,0.000357,-0.001069,0.983043
0.005000,-0.000368,-0.000662,0.980622
0.005008,0.000877,-0.000758,0.981492
0.005003,0.000421,-0.003862,0.981066
0.005001,-0.000236,-0.000281,0.984288
0.007416,0.000216,0.000777,0.987317
0.005004,-0.000140,0.000512,0.987000
0.005000,-0.001400,0.000803,0.986005
0.005010,-0.001746,0.000734,0.985563
0.005012,-0.001864,0.001003,0.984221
0.005000,-0.000000,0.001786,0.984578
0.005005,-0.003155,-0.001313,0.979908
0.005011,-0.003035,0.000619,0.983988
0.005011,-0.001825,-0.000832,0.982202
0.005009,-0.000206,0.000370,0.984178
0.006817,0.001111,0.001398,0.983649
0.005000,0.000226,-0.000361,0.983320
0.005010,-0.000113,0.002873,0.986916
0.005000,0.001111,0.001486,0.986223
0.005010,0.001914,0.002532,0.987314
0.005003,0.000137,0.004018,0.987123
0.005008,0.000572,0.002887,0.986196
0.005010,0.000831,0.002776,0.984646
0.005006,0.000226,0.001990,0.985934
0.005000,-0.000182,0.000692,0.983029
0.005003,0.002660,-0.001550,0.984533
0.005008,0.004272,-0.000058,0.985998
0.005002,0.002939,-0.001482,0.986775
0.005010,0.002181,-0.001428,0.986084
0.005007,0.000772,-0.000684,0.983941
0.005011,0.002530,-0.000998,0.986595
0.006814,0.000741,-0.001693,0.984052
0.005006,-0.000139,-0.001840,0.983555
0.005013,-0.001991,-0.001716,0.983793
0.005012,-0.004075,-0.002579,0.984792
0.005009,-0.003911,-0.001362,0.985774
0.005000,-0.003027,-0.001454,0.984404
0.005005,-0.003096,0.000564,0.983089
0.005004,-0.004504,-0.000540,0.983106
0.005008,-0.002265,0.001608,0.986948
0.005009,-0.001024,0.000798,0.985300
0.005005,0.000009,-0.001563,0.983888
0.005002,-0.000483,0.001788,0.985368
0.005007,-0.002509,0.001273,0.984251
0.005008,-0.000622,0.003619,0.986239
0.005008,0.001427,0.000901,0.982612
0.006952,0.002299,0.004683,0.986317
0.005012,0.002908,0.001142,0.984574
0.005004,0.002887,0.000925,0.984699
0.005000,0.001238,-0.000765,0.984259
0.005002,0.002700,-0.002255,0.982721
0.005003,0.000960,-0.002085,0.984370
0.005002,-0.000037,-0.005748,0.983626
0.005007,0.002420,-0.004101,0.984494
0.005002,0.001991,-0.000970,0.986416
0.005012,0.001870,-0.000896,0.986998
0.005011,0.000261,-0.000350,0.987428
0.005006,-0.000081,-0.001304,0.985492
0.005006,-0.000702,-0.001330,0.984220
0.005008,-0.001768,-0.001860,0.982244
0.005010,0.000500,-0.000947,0.987221
0.005011,-0.002164,-0.000943,0.985675
0.006824,-0.002751,-0.001843,0.982010
0.005010,-0.001689,0.001557,0.984484
0.005012,-0.000615,0.002767,0.983900
0.005010,-0.001314,0.002068,0.983971
0.005012,-0.001110,0.001375,0.983764
0.005007,-0.002125,0.000111,0.984347
0.005002,-0.003285,-0.000172,0.981928
0.005009,-0.002483,-0.000048,0.981913
0.005003,-0.000476,0.002760,0.985063
0.005011,0.000516,0.001252,0.985145
0.005006,-0.000088,0.001347,0.986447
0.005001,-0.001007,0.001497,0.984221
0.005002,-0.002109,0.000778,0.982950
0.005007,0.001084,0.000732,0.986154
0.005008,0.001304,0.000889,0.987759
0.005005,-0.000227,-0.000892,0.985258
0.006832,0.000868,0.000884,0.988797
0.005002,0.001937,0.001357,0.985115
0.008124,0.003191,0.001324,0.983798
0.005010,0.003989,0.001993,0.984240
0.005004,0.004090,0.000920,0.982483
0.005008,0.003019,-0.000912,0.982541
0.005009,0.003709,0.000062,0.982540
0.005000,0.001155,-0.002113,0.983332
0.005011,0.001860,-0.000764,0.981601
0.005001,0.000588,-0.000980,0.981562
0.005001,-0.002191,-0.002373,0.984623
0.005007,0.000085,-0.001506,0.986322
0.005005,-0.000471,-0.001185,0.989297
0.005008,-0.002127,-0.000547,0.986131
0.005009,-0.000188,0.002989,0.987304
0.006821,-0.000902,0.000703,0.984261
0.005003,-0.000454,0.001575,0.985616
0.005007,-0.002513,-0.000623,0.985371
0.005010,-0.001523,-0.000666,0.986891
0.005006,-0.002860,0.000092,0.987129
0.005003,-0.003436,-0.001172,0.984294
0.004999,-0.002206,0.000175,0.985703
0.005011,-0.002286,0.002173,0.987667
0.005006,-0.000577,0.000106,0.985216
0.005010,-0.001481,-0.001094,0.983032
0.005004,0.000273,0.000695,0.985464
0.005004,-0.000580,0.000487,0.985867
0.005000,0.000412,0.000394,0.985906
0.005010,0.000123,-0.000073,0.986613
0.005003,0.000995,0.001481,0.987067
0.006823,-0.000266,-0.000369,0.983016
0.005011,0.000746,0.001076,0.982308
0.004999,0.002813,0.001151,0.982775
0.005006,0.004158,0.000892,0.983382
0.005008,0.003292,-0.000757,0.983246
0.005003,0.001676,-0.001068,0.984563
0.005004,-0.000280,-0.001085,0.984607
0.005006,-0.001707,-0.002549,0.980694
0.005006,0.000530,0.000286,0.984675
0.005005,0.000663,0.000679,0.984356
0.005012,0.000865,0.000663,0.984287
0.005010,0.000281,0.001990,0.987151
